lon,lat,alt,distance_from_start_km,distance_from_start_mi,cumulative_distance_mi
-78.94269,38.59385,0,0.039040369,0.024259685,356.4879644
-78.94254,38.59399,0,0.020304799,0.012617402,356.5005818
-78.94253,38.59399,0,0.000869084,0.000540049,356.5011219
-78.94224,38.5943,0,0.042701529,0.02653473,356.5276566
-78.94184,38.59486,0,0.07131563,0.044315533,356.5719722
-78.9418,38.5949,0,0.005645131,0.003507885,356.57548
-78.94171,38.59505,0,0.018422138,0.011447517,356.5869276
-78.94165,38.59513,0,0.010311247,0.006407409,356.593335
-78.94155,38.59531,0,0.021820444,0.013559224,356.6068942
-78.94141,38.59572,0,0.047185534,0.029321091,356.6362153
-78.94124,38.59644,0,0.081412101,0.050589479,356.6868048
-78.94115,38.59693,0,0.055044041,0.034204367,356.7210091
-78.94105,38.59712,0,0.022844604,0.014195637,356.7352048
-78.94104,38.59715,0,0.00344719,0.002142084,356.7373468
-78.941,38.59721,0,0.007522989,0.004674785,356.7420216
-78.94087,38.59737,0,0.021075139,0.013096091,356.7551177
-78.94005,38.59819,0,0.115723419,0.071910533,356.8270283
-78.93962,38.59855,0,0.054761361,0.03402871,356.861057
-78.93928,38.59877,0,0.038359532,0.023836613,356.8848936
-78.93902,38.59891,0,0.027438274,0.017050144,356.9019437
-78.93841,38.59917,0,0.060381525,0.03752108,356.9394648
-78.93849,38.59933,0,0.019101281,0.011869536,356.9513343
-78.9385,38.59936,0,0.003447184,0.00214208,356.9534764
-78.93862,38.59959,0,0.02761919,0.017162565,356.970639
-78.93893,38.60007,0,0.059786864,0.037151557,357.0077905
-78.93897,38.60015,0,0.009550625,0.005934759,357.0137253
-78.93899,38.60024,0,0.010157344,0.006311773,357.0200371
-78.93898,38.60028,0,0.004531895,0.00281612,357.0228532
-78.93898,38.60034,0,0.006671696,0.004145792,357.026999
-78.93896,38.60043,0,0.010157343,0.006311773,357.0333108
-78.93887,38.60062,0,0.022528213,0.013999031,357.0473098
-78.93885,38.60065,0,0.003761456,0.002337369,357.0496472
-78.9388,38.60076,0,0.012980266,0.008065937,357.0577131
-78.93877,38.60088,0,0.013595682,0.008448356,357.0661614
-78.93871,38.60123,0,0.039265938,0.024399854,357.0905613
-78.93865,38.60145,0,0.02501236,0.015542681,357.106104
-78.93863,38.60157,0,0.013456102,0.008361622,357.1144656
-78.93863,38.6018,0,0.025574833,0.015892201,357.1303578
-78.93876,38.60252,0,0.080853429,0.050242321,357.1806001
-78.9387,38.60284,0,0.035962341,0.022346999,357.2029471
-78.9387,38.60296,0,0.013343391,0.008291583,357.2112387
-78.93872,38.60304,0,0.009063778,0.005632231,357.2168709
-78.93885,38.60337,0,0.038393849,0.023857938,357.2407289
-78.93891,38.60349,0,0.01432585,0.008902083,357.249631
-78.93895,38.60355,0,0.007522847,0.004674697,357.2543057
-78.93922,38.60407,0,0.062400143,0.038775449,357.2930811
-78.93943,38.60474,0,0.076702889,0.047663175,357.3407443
-78.93946,38.60492,0,0.020184138,0.012542423,357.3532867
-78.93947,38.6051,0,0.020033941,0.012449091,357.3657358
-78.93948,38.60515,0,0.005627242,0.003496768,357.3692326
-78.93944,38.60567,0,0.057925736,0.035995053,357.4052276
-78.93942,38.60578,0,0.012354287,0.007676954,357.4129046
-78.93931,38.60603,0,0.02939611,0.018266743,357.4311713
-78.93925,38.60613,0,0.012281083,0.007631465,357.4388028
-78.93923,38.60615,0,0.002822398,0.001753838,357.4405566
-78.93879,38.60675,0,0.076895504,0.047782866,357.4883395
-78.93869,38.60691,0,0.019799748,0.012303564,357.500643
-78.93849,38.60714,0,0.030920626,0.019214077,357.5198571
-78.93832,38.6073,0,0.023124221,0.014369391,357.5342265
-78.93813,38.60744,0,0.02269151,0.014100504,357.548327
-78.93807,38.60751,0,0.009368349,0.005821492,357.5541485
-78.93804,38.60756,0,0.006140519,0.003815719,357.5579642
-78.93801,38.60764,0,0.00926967,0.005760173,357.5637244
-78.93801,38.60767,0,0.003335848,0.002072896,357.5657973
-78.93804,38.60776,0,0.010341474,0.006426192,357.5722235
-78.93808,38.60783,0,0.0085244,0.005297062,357.5775206
-78.93814,38.6079,0,0.009368333,0.005821482,357.583342
-78.93843,38.60835,0,0.056024423,0.034813576,357.6181556
-78.93854,38.60856,0,0.025231358,0.015678766,357.6338344
-78.93864,38.60879,0,0.027010588,0.016784379,357.6506188
-78.93867,38.60892,0,0.014688493,0.009127429,357.6597462
-78.93872,38.60928,0,0.04026524,0.02502082,357.684767
-78.93883,38.60969,0,0.046581042,0.028945459,357.7137125
-78.93894,38.61021,0,0.058605984,0.036417758,357.7501302
-78.93907,38.61069,0,0.054555712,0.033900919,357.7840311
-78.93908,38.6109,0,0.023367094,0.014520312,357.7985515
-78.93913,38.61133,0,0.048010779,0.029833898,357.8283854
-78.93919,38.61161,0,0.031568019,0.019616367,357.8480017
-78.9392,38.61171,0,0.011153387,0.006930715,357.8549324
-78.93918,38.61215,0,0.048956618,0.030421643,357.8853541
-78.93921,38.61288,0,0.081214136,0.050466464,357.9358205
-78.9392,38.61311,0,0.025589588,0.01590137,357.9517219
-78.93914,38.6133,0,0.021760702,0.0135221,357.965244
-78.93893,38.61384,0,0.06275621,0.038996709,358.0042407
-78.93888,38.61393,0,0.010909772,0.006779332,358.0110201
-78.93878,38.61406,0,0.016865511,0.010480228,358.0215003
-78.93849,38.61436,0,0.041804823,0.025977517,358.0474778
-78.93848,38.61436,0,0.000868837,0.000539895,358.0480177
-78.93836,38.61444,0,0.013705252,0.008516443,358.0565341
-78.93821,38.61451,0,0.015179992,0.009432847,358.065967
-78.93797,38.61459,0,0.022670225,0.014087278,358.0800543
-78.93789,38.61463,0,0.008251955,0.005127765,358.085182
-78.93782,38.61468,0,0.008240115,0.005120408,358.0903024
-78.93776,38.61476,0,0.010310525,0.00640696,358.0967094
-78.93755,38.61519,0,0.051176721,0.031801214,358.1285106
-78.93754,38.61519,0,0.000868827,0.000539889,358.1290505
-78.93704,38.616,0,0.099996776,0.062137997,358.1911885
-78.93686,38.61626,0,0.032869376,0.020425031,358.2116135
-78.93659,38.61652,0,0.037230397,0.023134969,358.2347485
-78.93627,38.61675,0,0.037775895,0.023473941,358.2582224
-78.93614,38.61686,0,0.01664854,0.010345403,358.2685678
-78.93603,38.61697,0,0.015522304,0.00964556,358.2782134
-78.93566,38.61743,0,0.060412206,0.037540145,358.3157535
-78.93565,38.61743,0,0.0008688,0.000539872,358.3162934
-78.9355,38.61759,0,0.022053549,0.013704076,358.3299975
-78.93524,38.61782,0,0.034122164,0.021203513,358.351201
-78.93521,38.61784,0,0.003426218,0.002129052,358.3533301
-78.93438,38.61887,0,0.135340587,0.084100641,358.4374307
-78.93429,38.61907,0,0.023573496,0.014648571,358.4520793
-78.93427,38.61915,0,0.009063703,0.005632185,358.4577115
-78.93427,38.61925,0,0.011119493,0.006909653,358.4646211
-78.93428,38.61931,0,0.006728023,0.004180794,358.4688019
-78.93431,38.61936,0,0.006140337,0.003815605,358.4726175
-78.93435,38.61941,0,0.006556458,0.004074183,358.4766917
-78.9346,38.61956,0,0.027384821,0.017016928,358.4937086
-78.93469,38.61963,0,0.011032739,0.006855744,358.5005644
-78.93482,38.61977,0,0.019232678,0.011951186,358.5125155
-78.93486,38.61984,0,0.008524162,0.005296914,358.5178125
-78.93489,38.61992,0,0.009269544,0.005760095,358.5235726
-78.9349,38.61998,0,0.006728022,0.004180793,358.5277533
-78.93489,38.62005,0,0.007831978,0.004866791,358.5326201
-78.93474,38.62064,0,0.066886741,0.041563421,358.5741836
-78.93475,38.62069,0,0.005627213,0.00349675,358.5776803
-78.93478,38.62073,0,0.005155153,0.003203412,358.5808837
-78.93481,38.62076,0,0.00423327,0.002630554,358.5835143
-78.93492,38.62083,0,0.012325137,0.00765884,358.5911731
-78.93502,38.62088,0,0.010314307,0.00640931,358.5975824
-78.9353,38.62097,0,0.026303366,0.016344911,358.6139273
-78.93547,38.62105,0,0.017240966,0.010713537,358.6246409
-78.93566,38.62116,0,0.020544292,0.012766223,358.6374071
-78.93581,38.62128,0,0.018651037,0.011589754,358.6489968
-78.93595,38.62143,0,0.020642778,0.012827422,358.6618243
-78.93618,38.62174,0,0.039842947,0.024758407,358.6865827
-78.93624,38.62189,0,0.017474753,0.010858811,358.6974415
-78.93624,38.62198,0,0.010007543,0.006218687,358.7036602
-78.93623,38.62207,0,0.01004518,0.006242075,358.7099023
-78.93616,38.62227,0,0.023055443,0.014326652,358.7242289
-78.93607,38.62243,0,0.019433422,0.012075928,358.7363048
-78.93586,38.6229,0,0.055354319,0.034397174,358.770702
-78.93579,38.62336,0,0.051509886,0.032008243,358.8027102
-78.93576,38.62348,0,0.013595524,0.008448259,358.8111585
-78.93568,38.62371,0,0.026502299,0.016468529,358.827627
-78.93546,38.6241,0,0.04739067,0.029448562,358.8570756
-78.93539,38.62438,0,0.031722876,0.019712595,358.8767882
-78.93535,38.62466,0,0.03132789,0.019467151,358.8962553
-78.93535,38.62492,0,0.028910681,0.017965097,358.9142204
-78.93536,38.62501,0,0.010045177,0.006242073,358.9204625
-78.93529,38.62556,0,0.061458783,0.038190488,358.958653
-78.93533,38.62582,0,0.029118752,0.018094392,358.9767474
-78.93537,38.62599,0,0.019219854,0.011943217,358.9886906
-78.93542,38.62632,0,0.036950498,0.022961039,359.0116516
-78.93543,38.62664,0,0.035592979,0.022117477,359.0337691
-78.9354,38.62689,0,0.02792062,0.017349873,359.051119
-78.93533,38.62725,0,0.04048939,0.025160107,359.0762791
-78.93532,38.62737,0,0.013371638,0.008309136,359.0845882
-78.93529,38.62749,0,0.013595496,0.008448241,359.0930365
-78.93524,38.6276,0,0.012979722,0.008065599,359.1011021
-78.93524,38.62761,0,0.001111949,0.000690965,359.101793
-78.93504,38.62792,0,0.03860115,0.023986754,359.1257798
-78.93492,38.62807,0,0.01966871,0.012222136,359.1380019
-78.93486,38.62812,0,0.00762076,0.00473554,359.1427375
-78.93482,38.62819,0,0.008523997,0.005296812,359.1480343
-78.93479,38.62827,0,0.009269459,0.005760042,359.1537943
-78.93481,38.62858,0,0.034514181,0.021447112,359.1752414
-78.9348,38.6289,0,0.035592978,0.022117477,359.1973589
-78.93475,38.62912,0,0.024845461,0.015438969,359.2127979
-78.93461,38.62957,0,0.051494343,0.031998585,359.2447965
-78.93456,38.62966,0,0.010909393,0.006779097,359.2515756
-78.93456,38.62967,0,0.001111949,0.000690965,359.2522665
-78.9345,38.62975,0,0.010309975,0.006406618,359.2586732
-78.93433,38.62991,0,0.023121247,0.014367543,359.2730407
-78.93425,38.63001,0,0.013112372,0.008148028,359.2811887
-78.93419,38.63011,0,0.012280343,0.007631005,359.2888197
-78.93419,38.63012,0,0.001111949,0.000690965,359.2895107
-78.93414,38.63023,0,0.012979669,0.008065566,359.2975763
-78.93391,38.63118,0,0.107507859,0.066805384,359.3643816
-78.93379,38.63156,0,0.043520771,0.027043807,359.3914255
-78.93362,38.63188,0,0.038524793,0.023939307,359.4153648
-78.93345,38.63208,0,0.026695038,0.016588297,359.4319531
-78.93337,38.63216,0,0.011288041,0.007014389,359.4389674
-78.93333,38.63219,0,0.004816631,0.002993054,359.4419605
-78.93324,38.63229,0,0.013592563,0.008446418,359.4504069
-78.93315,38.63242,0,0.016433847,0.010211992,359.4606189
-78.93306,38.63258,0,0.019432977,0.012075652,359.4726946
-78.93298,38.63277,0,0.022240485,0.013820237,359.4865148
-78.93285,38.63324,0,0.053467603,0.033224768,359.5197396
-78.93281,38.63332,0,0.00955004,0.005934395,359.525674
-78.93277,38.63338,0,0.007522179,0.004674282,359.5303482
-78.93271,38.63344,0,0.008465973,0.005260756,359.535609
-78.93267,38.63346,0,0.004125209,0.002563405,359.5381724
-78.93264,38.63349,0,0.004232985,0.002630377,359.5408028
-78.93259,38.63351,0,0.004879304,0.003031999,359.5438348
-78.93231,38.63369,0,0.031497788,0.019572726,359.5634075
-78.9308,38.6348,0,0.180101364,0.111914988,359.6753225
-78.9306,38.63497,0,0.02567308,0.015953252,359.6912757
-78.93051,38.63508,0,0.014516131,0.009020324,359.7002961
-78.93047,38.63518,0,0.011649643,0.007239088,359.7075352
-78.93045,38.63526,0,0.009063628,0.005632138,359.7131673
-78.93046,38.63528,0,0.002387501,0.001483593,359.7146509
-78.9305,38.636,0,0.080135698,0.049796323,359.7644472
-78.93054,38.63796,0,0.217969746,0.1354464,359.8998936
-78.93053,38.63798,0,0.002387489,0.001483586,359.9013772
-78.9305,38.63819,0,0.023495862,0.014600329,359.9159775
-78.93044,38.63833,0,0.016416395,0.010201148,359.9261787
-78.93033,38.63845,0,0.016411129,0.010197875,359.9363766
-78.93029,38.63848,0,0.004816411,0.002992918,359.9393695
-78.92984,38.63875,0,0.049284406,0.03062533,359.9699948
-78.92959,38.63888,0,0.02608513,0.0162093,359.9862041
-78.9292,38.63901,0,0.036828514,0.022885238,360.0090893
-78.92904,38.63909,0,0.01649992,0.01025305,360.0193424
-78.92895,38.63917,0,0.011842065,0.007358659,360.026701
-78.9289,38.63923,0,0.007960553,0.004946688,360.0316477
-78.92886,38.6393,0,0.008523778,0.005296676,360.0369444
-78.92877,38.6394,0,0.013592117,0.008446141,360.0453906
-78.92862,38.63999,0,0.066886056,0.041562995,360.0869535
-78.92852,38.64052,0,0.059569862,0.037016712,360.1239703
-78.92843,38.64089,0,0.041878091,0.026023046,360.1499933
-78.92867,38.64095,0,0.021886053,0.013599993,360.1635933
-78.93081,38.64133,0,0.190604279,0.118441499,360.2820348
-78.93198,38.64157,0,0.105061437,0.065285177,360.34732
-78.93214,38.64164,0,0.015927559,0.009897385,360.3572174
-78.93222,38.64171,0,0.010433625,0.006483455,360.3637008
-78.93231,38.64186,0,0.018419972,0.011446171,360.375147
-78.93233,38.64195,0,0.010157171,0.006311666,360.3814586
-78.93233,38.64205,0,0.011119493,0.006909653,360.3883683
-78.93226,38.6425,0,0.050405688,0.031322094,360.4196904
-78.93226,38.64252,0,0.002223899,0.001381931,360.4210723
-78.93214,38.64285,0,0.038145644,0.023703703,360.444776
-78.93199,38.64312,0,0.032727211,0.020336689,360.4651127
-78.93103,38.64522,0,0.247947149,0.154074358,360.6191871
-78.93073,38.64601,0,0.091626225,0.056936536,360.6761236
-78.93073,38.64607,0,0.006671696,0.004145792,360.6802694
-78.93074,38.64611,0,0.004531789,0.002816054,360.6830855
-78.93078,38.64618,0,0.008523642,0.005296591,360.6883821
-78.93084,38.64625,0,0.009366782,0.005820518,360.6942026
-78.93092,38.6463,0,0.008898314,0.005529412,360.699732
-78.93178,38.64674,0,0.089284953,0.05548167,360.7552137
-78.93213,38.64698,0,0.040448387,0.025134628,360.7803483
-78.9322,38.64705,0,0.009876258,0.006137107,360.7864854
-78.93225,38.64712,0,0.008912904,0.005538479,360.7920239
-78.93228,38.6472,0,0.009269266,0.005759922,360.7977838
-78.93229,38.64727,0,0.007831942,0.004866769,360.8026506
-78.93227,38.64748,0,0.023415441,0.014550355,360.8172009
-78.93228,38.64774,0,0.028923721,0.0179732,360.8351741
-78.93229,38.64778,0,0.004531785,0.002816051,360.8379902
-78.9323,38.64801,0,0.025589573,0.015901361,360.8538915
-78.93245,38.64877,0,0.085506215,0.053133562,360.9070251
-78.93248,38.64885,0,0.009269249,0.005759911,360.912785
-78.93248,38.64887,0,0.002223899,0.001381931,360.9141669
-78.9327,38.64922,0,0.043354767,0.026940652,360.9411076
-78.93282,38.64945,0,0.027616454,0.017160864,360.9582684
-78.93338,38.6507,0,0.147255483,0.091504557,361.049773
-78.93347,38.65094,0,0.027807685,0.017279695,361.0670527
-78.9335,38.65106,0,0.013595332,0.008448139,361.0755008
-78.93351,38.65114,0,0.00893788,0.005553999,361.0810548
-78.93349,38.65123,0,0.010157132,0.006311642,361.0873665
-78.93346,38.65131,0,0.009269224,0.005759896,361.0931264
-78.93341,38.65138,0,0.008912778,0.0055384,361.0986648
-78.933,38.65177,0,0.056109225,0.034866272,361.133531
-78.93297,38.65181,0,0.005154582,0.003203057,361.1367341
-78.93292,38.65186,0,0.00705429,0.004383536,361.1411176
-78.93277,38.65213,0,0.032726559,0.020336284,361.1614539
-78.93277,38.65214,0,0.001111949,0.000690965,361.1621449
-78.93274,38.65226,0,0.013595324,0.008448134,361.170593
-78.93274,38.6524,0,0.01556729,0.009673514,361.1802665
-78.93282,38.65282,0,0.047215731,0.029339855,361.2096064
-78.93287,38.6532,0,0.042476561,0.026394935,361.2360013
-78.93288,38.65339,0,0.021144874,0.013139425,361.2491407
-78.93286,38.65355,0,0.017875754,0.011107994,361.2602487
-78.93283,38.65363,0,0.0092692,0.005759881,361.2660086
-78.93279,38.6537,0,0.008523493,0.005296499,361.2713051
-78.93274,38.65373,0,0.00547532,0.003402364,361.2747075
-78.93273,38.65375,0,0.00238742,0.001483543,361.276191
-78.93267,38.65379,0,0.006850449,0.004256869,361.2804479
-78.93259,38.65382,0,0.007706292,0.00478869,361.2852366
-78.93217,38.65392,0,0.038128481,0.023693038,361.3089296
-78.93169,38.65407,0,0.044894476,0.027897428,361.3368271
-78.93169,38.65408,0,0.001111949,0.000690965,361.337518
-78.93148,38.65416,0,0.020289499,0.012607895,361.3501259
-78.93144,38.65417,0,0.003647064,0.002266286,361.3523922
-78.93132,38.65423,0,0.012373084,0.007688635,361.3600808
-78.93107,38.65439,0,0.028067769,0.017441311,361.3775221
-78.93096,38.6545,0,0.015519224,0.009643646,361.3871658
-78.93083,38.65465,0,0.020140217,0.012515131,361.3996809
-78.93069,38.65485,0,0.02534486,0.015749296,361.4154302
-78.93062,38.65507,0,0.025206742,0.015663469,361.4310937
-78.93059,38.65536,0,0.032351581,0.020103272,361.451197
-78.93044,38.65569,0,0.038937465,0.024195741,361.4753927
-78.9304,38.6558,0,0.012715042,0.007901127,361.4832938
-78.9304,38.65586,0,0.006671696,0.004145792,361.4874396
-78.93042,38.65592,0,0.006894022,0.004283945,361.4917236
-78.93052,38.6561,0,0.021817512,0.013557402,361.505281
-78.93062,38.65625,0,0.01880417,0.011684911,361.5169659
-78.93062,38.65632,0,0.007783645,0.004836757,361.5218026
-78.93061,38.65634,0,0.002387409,0.001483536,361.5232862
-78.93058,38.65638,0,0.005154498,0.003203005,361.5264892
-78.93055,38.65641,0,0.004232472,0.002630058,361.5291192
-78.92971,38.65668,0,0.078876567,0.049013899,361.5781331
-78.9293,38.65677,0,0.036981103,0.022980058,361.6011132
-78.92912,38.65679,0,0.015787239,0.009810191,361.6109234
-78.92831,38.6568,0,0.070342955,0.043711112,361.6546345
-78.92812,38.65679,0,0.016535567,0.010275201,361.6649097
-78.92778,38.65681,0,0.029606623,0.018397556,361.6833073
-78.92776,38.65682,0,0.002062127,0.001281406,361.6845887
-78.92763,38.65684,0,0.011505175,0.007149316,361.691738
-78.92735,38.65692,0,0.025889271,0.016087593,361.7078256
-78.92733,38.65693,0,0.002062125,0.001281405,361.709107
-78.92722,38.65695,0,0.009807014,0.006094079,361.715201
-78.9271,38.65696,0,0.010479016,0.00651166,361.7217127
-78.92683,38.65706,0,0.025947925,0.01612404,361.7378367
-78.92671,38.65712,0,0.01237273,0.007688415,361.7455252
-78.92655,38.65723,0,0.018510166,0.011502217,361.7570274
-78.9257,38.65793,0,0.107265717,0.066654917,361.8236823
-78.9256,38.65803,0,0.014108122,0.008766787,361.8324491
-78.92536,38.65835,0,0.041235711,0.025623871,361.858073
-78.92532,38.65844,0,0.010593118,0.006582563,361.8646555
-78.92529,38.65855,0,0.012505747,0.007771071,361.8724266
-78.92522,38.65899,0,0.049301866,0.030636179,361.9030628
-78.92519,38.65932,0,0.036786668,0.022859236,361.925922
-78.92519,38.65939,0,0.007783645,0.004836757,361.9307588
-78.92522,38.65948,0,0.010341,0.006425898,361.9371847
-78.92537,38.65975,0,0.032726007,0.020335941,361.9575206
-78.92608,38.6609,0,0.141958675,0.088213121,362.0457337
-78.92614,38.66095,0,0.007619128,0.004734526,362.0504682
-78.92622,38.66099,0,0.00824817,0.005125413,362.0555937
-78.9256,38.66114,0,0.056357514,0.035020559,362.0906142
-78.92558,38.66114,0,0.001736541,0.001079086,362.0916933
-78.92517,38.66126,0,0.038017611,0.023624144,362.1153175
-78.92496,38.66134,0,0.020287856,0.012606874,362.1279243
-78.92495,38.66135,0,0.001410787,0.000876663,362.128801
-78.92465,38.66149,0,0.030345334,0.01885659,362.1476576
-78.92431,38.66168,0,0.036302088,0.022558118,362.1702157
-78.92343,38.66231,0,0.103660052,0.064414357,362.2346301
-78.92332,38.6624,0,0.013833616,0.008596209,362.2432263
-78.92298,38.66264,0,0.03979512,0.024728687,362.2679549
-78.92317,38.66301,0,0.044326256,0.027544336,362.2954993
-78.92321,38.66315,0,0.015949989,0.009911323,362.3054106
-78.92343,38.66372,0,0.066196872,0.041134736,362.3465453
-78.92346,38.66384,0,0.013595243,0.008448084,362.3549934
-78.92352,38.66401,0,0.019607821,0.0121843,362.3671777
-78.9236,38.66463,0,0.069289872,0.043056726,362.4102345
-78.9236,38.66473,0,0.011119493,0.006909653,362.4171441
-78.92363,38.66504,0,0.034568695,0.021480987,362.4386251
-78.92362,38.66507,0,0.003446983,0.002141955,362.440767
-78.92373,38.66527,0,0.024202961,0.01503972,362.4558068
-78.92384,38.66557,0,0.034698678,0.021561758,362.4773685
-78.92392,38.66588,0,0.035163239,0.021850437,362.499219
-78.92396,38.66619,0,0.034644927,0.021528358,362.5207473
-78.9239,38.66736,0,0.130202312,0.080907717,362.601655
-78.9239,38.66803,0,0.074500601,0.046294673,362.6479497
-78.92395,38.66839,0,0.040264853,0.02502058,362.6729703
-78.92403,38.66868,0,0.032986025,0.020497516,362.6934678
-78.92423,38.6692,0,0.060372192,0.03751528,362.7309831
-78.92434,38.66943,0,0.027299677,0.016964019,362.7479471
-78.92455,38.6698,0,0.045000695,0.027963432,362.7759105
-78.92472,38.67005,0,0.031473659,0.019557732,362.7954683
-78.92508,38.67048,0,0.057122308,0.035495802,362.8309641
-78.9256,38.67097,0,0.070757709,0.04396884,362.8749329
-78.92592,38.67121,0,0.038522158,0.023937669,362.8988706
-78.9263,38.67145,0,0.042432259,0.026367406,362.925238
-78.92696,38.67181,0,0.069895725,0.043433204,362.9686712
-78.92699,38.67182,0,0.002831863,0.00175972,362.9704309
-78.92736,38.67203,0,0.039711904,0.024676977,362.9951079
-78.92769,38.67226,0,0.038403251,0.02386378,363.0189717
-78.9279,38.67243,0,0.026261979,0.016319194,363.0352909
-78.9283,38.67281,0,0.054692315,0.033985805,363.0692767
-78.92845,38.673,0,0.024817775,0.015421765,363.0846984
-78.92849,38.67304,0,0.0056428,0.003506436,363.0882049
-78.92866,38.67328,0,0.030495679,0.018950015,363.1071549
-78.92868,38.67332,0,0.004774667,0.002966978,363.1101219
-78.92877,38.67345,0,0.016431718,0.010210669,363.1203325
-78.92885,38.67361,0,0.019098661,0.011867908,363.1322004
-78.92889,38.67367,0,0.007521277,0.004673721,363.1368742
-78.929,38.6739,0,0.027299468,0.01696389,363.153838
-78.92911,38.67418,0,0.032566091,0.020236569,363.1740746
-78.92918,38.67444,0,0.029542421,0.018357661,363.1924323
-78.92923,38.67479,0,0.039159525,0.024333729,363.216766
-78.92924,38.6752,0,0.045598184,0.028334712,363.2451007
-78.92923,38.6754,0,0.022255922,0.01382983,363.2589306
-78.92919,38.67566,0,0.029118464,0.018094213,363.2770248
-78.92913,38.67591,0,0.028282478,0.017574732,363.2945995
-78.92913,38.67593,0,0.002223899,0.001381931,363.2959814
-78.92888,38.67668,0,0.086173715,0.053548346,363.3495298
-78.9287,38.67714,0,0.053483102,0.0332344,363.3827642
-78.92869,38.67715,0,0.001410669,0.00087659,363.3836408
-78.92757,38.68026,0,0.359222854,0.223221081,363.6068618
-78.92755,38.68034,0,0.009063418,0.005632008,363.6124939
-78.92739,38.68071,0,0.04342311,0.026983121,363.639477
-78.92719,38.68108,0,0.044654958,0.027748591,363.6672256
-78.9269,38.6815,0,0.053054049,0.032967786,363.7001933
-78.92648,38.68198,0,0.064636215,0.040164944,363.7403583
-78.92606,38.68233,0,0.0533265,0.033137087,363.7734954
-78.9258,38.68252,0,0.030914085,0.019210012,363.7927054
-78.92501,38.68304,0,0.089696795,0.055737588,363.848443
-78.92472,38.68327,0,0.035884629,0.022298709,363.8707417
-78.92454,38.68344,0,0.024524244,0.015239365,363.8859811
-78.92437,38.68363,0,0.025769955,0.01601345,363.9019945
-78.92419,38.68388,0,0.031888504,0.019815516,363.92181
-78.92402,38.68417,0,0.035462298,0.022036272,363.9438463
-78.92382,38.68466,0,0.057184199,0.035534261,363.9793806
-78.92135,38.69472,0,1.138977814,0.707760814,364.6871414
-78.92117,38.69531,0,0.067439212,0.041906726,364.7290481
-78.92104,38.69564,0,0.038389573,0.023855281,364.7529034
-78.92095,38.69583,0,0.022524609,0.013996792,364.7669002
-78.92073,38.6962,0,0.045356403,0.028184469,364.7950846
-78.92051,38.69652,0,0.040381072,0.025092798,364.8201774
-78.91888,38.69842,0,0.254253877,0.157993359,364.9781708
-78.91873,38.69864,0,0.027710676,0.017219414,364.9953902
-78.91863,38.69881,0,0.020799971,0.012925102,365.0083153
-78.91849,38.69911,0,0.035502043,0.02206097,365.0303763
-78.91842,38.69929,0,0.020916625,0.012997591,365.0433739
-78.91834,38.69968,0,0.043918212,0.027290777,365.0706646
-78.91832,38.69986,0,0.020090197,0.012484048,365.0831487
-78.91832,38.70015,0,0.032246529,0.020037993,365.1031867
-78.91927,38.70764,0,0.836919879,0.520062013,365.6232487
-78.91931,38.70858,0,0.104580841,0.064986535,365.6882352
-78.91931,38.70891,0,0.036694326,0.022801854,365.7110371
-78.91852,38.72144,0,1.39495735,0.866826498,366.5778636
-78.91839,38.7224,0,0.107341238,0.066701845,366.6445654
-78.91808,38.72408,0,0.188733325,0.117278888,366.7618443
-78.91801,38.72438,0,0.033906691,0.021069618,366.7829139
-78.91785,38.72491,0,0.060545764,0.037623138,366.8205371
-78.9176,38.72555,0,0.07439598,0.046229662,366.8667667
-78.91752,38.72572,0,0.020136804,0.01251301,366.8792797
-78.91747,38.72587,0,0.017233987,0.0107092,366.8899889
-78.91686,38.72732,0,0.169694059,0.105447888,366.9954368
-78.91686,38.72733,0,0.001111949,0.000690965,366.9961278
-78.9163,38.72868,0,0.157777539,0.098042963,367.0941708
-78.9162,38.72899,0,0.035545142,0.022087751,367.1162585
-78.91616,38.72918,0,0.021410069,0.013304217,367.1295627
-78.91614,38.7294,0,0.024524325,0.015239416,367.1448021
-78.91614,38.7297,0,0.033358478,0.020728958,367.1655311
-78.91617,38.73002,0,0.035677409,0.022169942,367.187701
-78.91689,38.7343,0,0.479994622,0.298268658,367.4859697
-78.91702,38.73587,0,0.174939809,0.108707597,367.5946773
-78.91702,38.73599,0,0.013343391,0.008291583,367.6029689
-78.91703,38.73609,0,0.01115327,0.006930642,367.6098995
-78.91704,38.73661,0,0.057827867,0.035934236,367.6458338
-78.91703,38.73669,0,0.008937779,0.005553936,367.6513877
-78.91703,38.73677,0,0.008895594,0.005527722,367.6569154
-78.91697,38.73726,0,0.05473348,0.034011385,367.6909268
-78.91691,38.73752,0,0.029375327,0.018253828,367.7091806
-78.91682,38.73782,0,0.034259639,0.02128894,367.7304696
-78.91642,38.73888,0,0.122866466,0.076349222,367.8068188
-78.91639,38.73898,0,0.011419869,0.007096307,367.8139151
-78.91603,38.73993,0,0.110153074,0.06844912,367.8823642
-78.91588,38.7404,0,0.05385655,0.03346646,367.9158307
-78.91585,38.74054,0,0.015783235,0.009807702,367.9256384
-78.91582,38.74078,0,0.026813324,0.016661799,367.9423002
-78.91582,38.7411,0,0.035582376,0.022110889,367.9644111
-78.91583,38.74114,0,0.004531568,0.002815916,367.967227
-78.91583,38.7412,0,0.006671696,0.004145792,367.9713728
